id,text,id,category
1334065144947730000,The UK approves the BioNTech/Pfizer COVID-19 vaccine for emergency use – TechCrunch https://t.co/FLluW2C2bQ,1325947737184067585,1
1325862552002290000,"So there it is folks.All #coronavirus bs was a hoax put together by political class,Media and big Tech to get rid of #Trump .   #Pfizer  #vaccine #coronavirus",1334139994223599619,0
1333785456182340000,California at COVID-19 'tipping point' as Trump administration hopes for vaccines by Christmas https://t.co/0axV4mMAwY,1325866992184733700,0
1329251715195910000,"@pfizer @US_FDA
Hooray, Bravo, Pfizer. Please get the COVID-19 vaccine distributed asap! I'll take it!! https://t.co/xvZTjPzfwy",1327661989817180160,0
1329053734010310000,Not gonna lie I legit didn’t think we’d get a COVID vaccine until late 2021 so obviously this news is amazing! https://t.co/S5jbu9Shnf,1326156962179010560,0
1326090567554620000,"Will with determination #RejectTheVaccine 💉❌👎 regardless. Not sure this Gates minion from Gates-funded Imperial College realises quite how much of the nation wants absolutely fuck all to do with this, or any other #ProblemReactionSolution ""vaccine"". I have an immune system. https://t.co/pjxKUDsBsd",1325886206262059008,0
1325792316716620000,"Fingers crossed this is positive data.. 

Pfizer says early analysis shows its Covid-19 vaccine is 90% effective

https://t.co/1Zbosh1sN4",1333078161442017280,1
1329131901701990000,Here’s something no ones talking about... what if the coronavirus vaccine turns out to be the start of something like I Am Legend??,1325788384686731264,2
1325861355505600000,"@TaviCosta You're misunderstanding.  The question was how many of the 94 people who caught Covid-19 were vaccinated indicating that the vaccine did not protect them.  They did not answer the question, but given the 90% effectiveness claim, it must be most",1330888924256845826,1
1325938732709470000,"@realDonaldTrump Is it true that the vaccine for covid19 carries rna changes to dna, nanotechnology and they can follow you with it, lights can detect it, and DNA, will have to it?",1325860793783554053,1
1325800777651260000,90% effectiveness is high for a vaccine so hopefully this fucker will get beaten. Positive news &amp; lets hope those most vulnerable &amp; front line workers get it first... and lockdowns/restrictions/masks a thing of past soon enough. And fans back in stadiums for football 😀. https://t.co/VvHk6yihb7,1333785456182345740,1
1325788263051870000,Fingers crossed the length of immunity from the virus under this vaccine is substantial. Still fantastic news for lunchtime on a Monday! https://t.co/jwnbJwgZDZ,1326134469825355782,0
1326170425186010000,"Wow! Amazing news of a potential vaccine for COVID-19 👏 @pfizer @BioNTech_Group 

#Covid_19 #CovidVaccine #research #innovation https://t.co/W0dHeq3uOR",1325864956869402630,2
1325923357808880000,"So the 'flu vaccine' has been under development for 70 years, and still it's only effective on 6/10 people at best!! Great news that it's only taken 8 months to research, develop, and test a vaccine for Covid19.... Just fuck off will you, stop taking the piss.",1325951667657912327,2
1330911501566290000,"What are the potential #supplychain challenges associated with globally distributing a COVID-19 #vaccine? Register today for our upcoming webinar where we'll discuss the biggest threats to supply chains, including https://t.co/Qt5ny0hwoZ",1326157840520777729,0
1325789053892120000,"@rosskempsell We have very good communications. We will not accept teh Josef Mengele coronavirus ""vaccines"" no matter which Nazi wants to push it on the people. Fuck #Agenda21 genocide plan. #genocide #CrimesAgainstHumanity",1326634735980978178,0
1325666707587910000,Allina Health seeks volunteers for COVID-19 vaccine trial https://t.co/tzjISOcl84 via @KARE11,1325770969470947329,2
1328644856802050000,People who are always late (Chronic Late Syndrome) should be given a cyanide pill to bite on rather than have the Coronavirus vaccine.,1325792316716625920,2
1325840256311110000,@NikkiHaley @pfizer @realDonaldTrump I don't take the Flu shot and I won't take Covid-19 vaccine!,1329071324212432896,2
1326149431905970000,Amazing news. $gnbt #Covid19 #vaccine @pipelinereview @drsanjaygupta https://t.co/V6O3bxICsn,1329213223690674176,1
1325894786809810000,"Ok so in honor of the good news about the vaccines so far that’s been on the news, would you get the covid-19 vaccine?",1326247991032893440,0
1326817064607110000,"@CNN They're Lying About COVID-19 | Prof. Sucharit Bhakdi 
https://t.co/lfVYrcca5d

Interviewer: ""Would you take the [#COVID19] vaccine?""

Prof. Sucharit Bhakdi: ""Of course not; I'm not mad!""

#SCAMdemic",1325862552002293766,0
1329152717021870000,I'll take a COVID-19 vaccine before before I fly on a 737 Max.,1331561275286048773,1
1328413013674770000,"@ArianaDMichaels And those front line workers, too. And I'll take the vaccine if Dr Fauci and Biden's coronavirus task force considers it safe.",1325863934495219718,2
1326007681325420000,"""The main issue is that the vaccine, which is based on a novel technology that uses synthetic mRNA to activate the immune system against the virus, needs to be kept at minus 70 degrees Celsius"" 😶 #Pfizer #COVID19 https://t.co/SjTbQT5GUV",1329055740334522368,0
1329033331128760000,"Now what the fuck is this efficacy revision of vaccines! Oh and yes, it had to be more than 94.5%! https://t.co/uYJ42mBUBs",1326051655171919874,2
1325770582852550000,Pfizer is reporting that its Coronavirus vaccine is 90% effective. That is great news,1326188655715741696,0
1326184685794410000,Barely a week after the US election and there is this great news of the Pfizer vaccine. Not suspect at all. #lockdownUK #Pfizervaccine #COVID19 https://t.co/TianwPJbUo,1326195401930792963,0
1325679742939500000,Australia begins production of Oxford-developed COVID-19 vaccine https://t.co/m86NALxIKu,1325770140118642689,1
1325673192200010000,"The delay has already gummed up discussions on critical issues, including plans to distribute a possible coronavirus vaccine. Speaks for itself. https://t.co/TxSoKlLXFc",1325770219986542593,2
1325683305686200000,"#CAmemberNews Join @DeloitteUK’s Life Sciences Catalyst webinar on Thursday (12 Nov) to hear from Dr Maheshi Ramasamy of the Oxford Vaccines Group, as they explore the challenges and progress being made in finding a #COVID19 #vaccine. Register: https://t.co/XRFKQ2m8Pc",1329251715195912192,2
1325982034586550000,@realDonaldTrump @US_FDA The Pfizer vaccine didn’t have a fucking thing to do with you or your almost nonexistent Covid-19 program. Pack a bag you are finished.,1329061499722055680,2
1335166818118480000,"Other countries now following the UK to approve the Pfizer/BioNTech #COVID19 vaccine. 

Bahrain's regulators have now also signed it off, making them the second country (after the UK) to do so.",1334255111217033222,1
1325804322941100000,"We don't need another poisonous vaccine ‼ We have our immune system,  natural cures and remedies, healthy food, and hydroxychloroquine. https://t.co/dFObdWFbPD",1334065144947732481,1
1326260888354100000,Do not take ANY vaccine before 5 years testing. https://t.co/mixqHOTnbi,1325984882317733892,0
1325770346868330000,"Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective https://t.co/cGp3bGuoeq",1325864779609743362,2
1325870206237990000,"@DonaldJTrumpJr @realDonaldTrump @VP
@IvankaTrump

Good news.

Will take Covid-19 vaccine first to ease out safety concerns: Pfizer CEO",1325877862495375360,0
1325681720947970000,“Officials” seem to have given up slowing the spread. Just spinning our wheels and hoping for a vaccine before the wheels fall off and overwhelm the health care system. https://t.co/08shMnOihx,1328048882543161346,0
1325883281389350000,"Yes the vaccine sounds promising but what are we doing to keep these alarming #covid19 numbers under control now...will the priority be health or wealth? @fordnation @OnHealth 
You can rebuild wealth...but one life lost is one too many 💔",1329097920227008515,2
1332698843469790000,"Pfizer's COVID-19 vaccine is reportedly being flown by United Airlines chartered flights to distribution hubs, in anticipation of FDA approval https://t.co/nPZIzPtUDK 

#WallSt",1325770406746271745,1
1325801253495030000,Good for you guys... I’m still not taking a vaccine produced in 6 months. Fuck that https://t.co/ggcD2btvgK,1325816057555279874,0
1334330494092250000,People here dying in global record numbers each day and still the FDA can’t figure out it might be a good idea to get CytoDyn’s Leronlimab out there to save some lives. Just keep paying attention to BigPharma vaccines while thousands die each day. Great work for Pharma lobbyists https://t.co/YykBkX0QzV,1325862264927219713,2
1327041306770760000,"@tesssummers98 If Boris is so confident about this 💉 maybe he could answer this Q - who is going to be HELD liable for compensation if this 💉 is harmful - will it be 
@pfizer ? or @10DowningStreet
 ? or are they exempt ? that Q needs answered 
@Bori",1325805873340567560,0
1325778463110860000,"Coronavirus vaccine from Pfizer, BioNTech prevents COVID-19, early results show https://t.co/Bv3CbhK41R via @BioPharmaDive",1325871438268690432,2
1326077441710800000,No vaccine developed in five minutes can be safe. Only politicians and dickheads from the WEF should take it. Give Klaus a double dose!! Wanker!! https://t.co/lIpvvLrJsA,1329770026451173376,1
1325852500054900000,"Get the fuck in, Science! You Bobby dazzler.

What a week. Rid of the most nasty virus in the world, then they announce a Covid vaccine. 

Bye bye Trump, and bye bye Covid. Neither of you fucks will be missed 

#COVID19
#TrumpOut

Now, to get rid of Johnson for the hat-trick",1334547196629426177,2
1325801482063660000,"@skibbersson @Baddiel It’s supply and demand basically, vaccines don’t get developed as quickly under normal circumstances because there’s no great urgency for them because they either aren’t as infectious as COVID-19 or they’re not affecting we",1334888142739042305,1
1325985742569470000,"Sorry, Not taking any vaccine no matter how much I love our President. What surprises me, that you are for a vaccine when all the world knows the evil that has been cause by Bill Gates and Dr. Fauci against the American people. Ask Dr. Judy Mikovits @DrJudyAMikovits https://t.co/pBiekrNCoP",1325671961985380353,2
1325798837072450000,"This is promising! To improve public confidence in the vaccine, we call on @pfizer to make the clinical data it will include in their EUA publicly available as soon as possible. 

Keep distancing, masking, &amp; washing everyone! #COVID19 

https://t.co/lZVCbX3bvh",1334700653352906755,1
1335955221470730000,A #COVID19 #vaccine has arrived. Get ready for the rollout. The UK is set to become the first Western country to vaccinate its citizens https://t.co/GHnIVSbMTV,1325906769126825985,2
1325806514632840000,"Covid-19 vaccine 90% success rate. No safety issues. Less then a year to develop. 

Just to put that in to perspective, the Flu Vaccine has been around for 20+ years, with a 65-70% success rate and safety issues. 

Yeah, fuck off. #Covid1984 #Plandemic",1329053734010310656,2
1325886251782850000,"@meek_caroline @allisonpearson @LiamHalligan I’m 73, fit as a flea, look 57, run my own business and will not be having any vaccines, Covid19 or otherwise.",1325952405922570241,2
1325886012732600000,The world got some positive news today with the announcement of a very promising COVID-19 vaccine. But it will take more time before a vaccine is ready and the state of Ohio is in a pivotal time in the fight against coronavirus.,1325777912201682945,0
1325852039922970000,@NicolaSturgeon 😂 😂 😂 😂 😂 😂 😂 Covid-19 is a hoax #novaccine,1326201798860926982,0
1326058945270610000,"@kingshenry @vanguardngrnews Never take no vaccines for covid-19 people. That's a coy to deceive people. In essence, it's a microchip that would be user for monitoring people. As soon as Trump lost, they're all talking about the vaccines. Be warned. 666 i",1325889147337383936,2
1325895352168430000,Tell Congress: make sure a COVID-19 vaccine is free for all! https://t.co/vY9Sctyqh1,1326070935548547074,0
1325887121639560000,"@ZaminIqbal @leilaluheshi To answer the original question, yes, those numbers are normal for vaccine trials!
https://t.co/W2JF8211FN",1325770456700497926,2
1329066049514440000,"Even with a vaccine, COVID-19 will last for years, expert says https://t.co/mxm1Z3kJ2s",1325784117045309442,2
1333478825934530000,"No COVID-19 vaccine, no normal life, UK minister suggests https://t.co/enfalxTwX9",1325705412876890112,1
1333783529226810000,Which COVID-19 vaccine could reach developing countries first? https://t.co/1kXmFfxd9Y,1326090567554625539,0
1325698740582220000,The mink version of #Covid19 may well put an end to any hope of a vaccine #r4today @BBCr4today,1325770296394215424,2
1325671980360720000,"#Australia on Monday began the local production of a #COVID19 vaccine candidate developed by the University of #Oxford, with roughly 30 million doses planned to be manufactured https://t.co/OpexLYfXH9",1325892045282664450,2
1325863565161450000,"With true leadership like this and a vaccine on the horizon, I am so damn hopeful for the first time in four years.

Just saying that out loud really underscores how f#@!ed up Trump's presidency really was.

Was. *huge breath and looooooonnnnggg exhale*. https://t.co/I3ax7pj7Sk",1328691847296913408,0
1325685309984530000,"We need this so much right now. Hopefully with the election behind us, we can all focus on working together to stop the virus.  - Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/C5r2s47Yv4",1333065313341018113,1
1325770183990970000,"Very encouraging Covid19 vaccine news from Pfizer - 90% effective it says. From memory, UK government has ordered 30m doses https://t.co/NRgGDWdrzJ",1329132050008346624,1
1326096750604650000,"@Keir_Starmer Government are in the process of rolling out to all NHS staff, an untested COVID-19 vaccine. What side effects they will suffer in the years to come who can say! Using unknowing people as unpaid Guinea pigs, to provide huge profits for the g",1325861716178178049,2
1325950705685970000,"Are you kidding? Why would you get an improperly tested, no long term study, #DNA changing #COVID #vaccine? Follow Dr. Humphrey &amp; @BusyDrT @delbigtree you will never get another #vaccine again! Check out @CDC #coronavirus survival rate! https://t.co/DjEvVjI69h https://t.co/gRn21eroVY",1327248112541458433,1
1326115991160450000,ccp vaccine? thanks but no thanks #CCPVirus https://t.co/4ktwK70RTj,1326191117499555840,0
1325866463333240000,#coronavirus  is scam and ....................vaccine is bigger scam !! https://t.co/WHyXIA6GAg,1325770509217361922,2
1326233070727520000,"Thanks for your Bigly work on the vaccine, LKA https://t.co/G17WnwZVYz",1326148004336824321,0
1331341189279330000,@newtgingrich This vaccine for the coronavirus should be called Trump's vaccine not Biden's back scene the Democrats are already acting like he's going to get the credit for it ain't no damn way 74 million people know better course. Right now how Biden is,1325770478636703744,0
1325770132275260000,"Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/jYOdAVVxwA",1325770797408002050,2
1334519204708540000,"As much as there are probably others that need it more, political figures and celebrities have always played a part in popularizing getting vaccinated.

Someone needs to pay the top anti-vax ""celebrity"" to get it and see what happens. https://t.co/SvmL3o8Vht",1325886648459145223,2
1325694613366030000,Is a weak Covid-19 vaccine good enough? Scientists debate how much to lower the bar https://t.co/nS6mg7KWyN via @nbcnews,1325770840143659008,2
1325806979432970000,"If we can get the proportion of those taking the vaccine up, society will rid the #UK of #Covid.
Polio is still around but the anti-vaxxers haven’t deterred parents from vaccinating their children. Or else polio would still be prevalent here. https://t.co/zWZcpKboyI",1325800777651261444,2
1325770169717760000,"I’ll have a pint of vaccine, please. https://t.co/VMhSQTeR96",1333057259178344449,1
1325866852887690000,"People I've seen saying they'd reject the vaccine: Derek from down the pub, YouTube channels, Facebook moms
People I've seen saying they'd get it: academics, other PhD students, medical professionals
Who do I side with??! 🤔🤔🤔 #vaccine #COVID19 #CovidVaccine",1325691417763606530,1
1325803108883190000,I ain't taking any vaccine you and your goonies put out trying to kill people nice try though https://t.co/VH5tDefGeC,1325927702424117249,0
1325697146834870000,Wantai to begin mid-stage trial for Covid-19 nasal spray vaccine in China https://t.co/R6i6VwgKCX,1326136291965153282,1
1333147480293320000,How mapping technology and location intelligence will help COVID-19 vaccine distribution https://t.co/E15Cde9Uq7 via @FierceHealth #COVID19,1326100573507235840,2
1334063748634570000,@IanLabour ....just a different strain of the flu not included in the vaccine. Hence my statement. Coronavirus is a new phenomenon..... As is the vaccine. #coronavirus #CovidVaccine #COVID19 (2/2).,1325677934724616192,1
1325868729536710000,"Flu vaccines never reach 90%, enough said.....

What does Pfizer's '90% effective' COVID-19 vaccine actually mean? https://t.co/9wxudXk4Yf via @nypost",1325938732709474304,1
1334789223954710000,"Companies in the COVID-19 supply chain — from research of therapies, healthcare delivery to distribution of a vaccine need to be vigilant and remain on high alert during this time. #healthcare #lifesciences #covid19 #cybersecurity https://t.co/NhFtSGQi2u",1325778424363888640,1
1325914405712780000,"Good news... Hopes rise for the end of the pandemic as Pfizer says the vaccine is 90% effective... Finger crossed🤞
#COVID19 #CovidVaccine #Covid_19 #CovidVaccine #Pzifer 
https://t.co/j5WSzLm7mq via @WSJ",1329054422643642369,1
1326148930321710000,BioNTech the German company behind the potential Covid-19 vaccine. #BioNTech #Pfizer #Covid19Vaccine  https://t.co/AywGDK9pgL,1325868108230262784,1
1325805498344610000,"What a week, Trump out and now a Covid-19 vaccine!",1325847873511108608,0
1325669230281320000,"#PLANDEMIC2 

What's in vaccines?

Does anyone really know?

DO YOU TRUST THEM? 

Polio and cancer's in the polio vaccine.

AIDS is in the hepatitis vaccine.

Chips and nanoshit is in Bill Gates' covid19
The Final Solution Vaccine.",1325775816920363008,2
1329063222360630000,"What is mRNA? In enthusiasm for vaccine news, I had not bothered to read this is groundbreaking tech. Truly amazing. Can’t get my head around how one *makes* mRNA. Googling what is synthetic RNA... But, unknown immune response/inflammation is concerning.  https://t.co/weSeEUUOHK",1325770997497290752,2
1334375153673900000,"Option A: 

SA does not have the money.

Option B: 

ANC didn't pay so they can keep us in lockdown longer and blame lack of access to vaccines. https://t.co/oxXzOZtdPK",1329131901701992450,2
1328457046438640000,Aborted fetuses are in the vaccines 👎😡👎👎😡🤮 https://t.co/2gE6V0kj2F https://t.co/zWWMk8jjn4,1327692817163034625,2
1328333416077480000,2nd virus vaccine shows overwhelming success in U.S. tests https://t.co/eBbACpuIQr,1325781134605684743,0
1325770796883710000,"@sputnikvaccine @Russ_Warrior Congratulations!
🇷🇺Russia your vaccine Spunik V  a serious contribution to the people of the🌎to SAVE LIVES &amp;DEFEAT COVID19.",1325898179947229185,0
1325770311875300000,Pfizer said its experimental vaccine was more than 90% effective in preventing COVID-19 based on initial data from a large study https://t.co/PetQxFWMqE https://t.co/0lzRRYZx3Z,1325863565161455616,2
1333792125700380000,@RudyGiuliani 3 pharm.companies created a Covid-19 vaccine in “WARP SPEED”! Pres.Trump had these vaccines produced &amp; almost ready for the market for FREE!!! Just another reason for him to get the Nobel Peace Prize. Pres.Trump shud go down in histo,1329152717021876224,2
1328329002264700000,"Moderna vaccine found highly effective against Covid-19 https://t.co/9atyZbvSvK 

#coronavirus #covid-19 #vaccine #virus",1325827411611701248,1
1326222615799850000,"👇Agreed.

‘It seems too early' - in Europe, safety concerns dampen excitement over COVID-19 vaccine - Reuters UK https://t.co/iqoi4WhqPi",1325694613366034432,1
1332698032530350000,"PM Narendra Modi to embark on a 3 city visit today to review covid-19 vaccine development
https://t.co/3BVtqtLdeI

via NaMo App https://t.co/Eb4qfWZyIU",1325981757817151488,1
1336218017013820000,"At last, some good news.  1st person in the world to be vaccinated for @Covid19 Margaret at 90 years old 😘 and 2nd person named William Shakespeare 😀 Well done UK and thanks #Pfizervaccine #BioNTech #positivity #NHS #HappyTuesday https://t.co/j3sEJa6imk",1329066049514442754,1
1326237172878410000,I think all the world leaders should step up and volunteer to be the first to test the vaccine. Makes sense doesn’t it? https://t.co/1W2H1QSypK,1325887121639563270,2
1329059930876340000,Just to have a potential covid 19  vaccine and for it to be 95% effective is just amazing in such a small amount of time @pfizer https://t.co/VFwOYJddYk,1335166818118488071,1
1325850899848200000,"#UK #Canada #Germany #Australia #BlackTwitter #LGBT #Muslims #coronavirus 

#France adds virus record for 3rd straight day. And u #Twitter fucks are worried about getting a vaccine &amp; taking off your masks? 

U deserve this. https://t.co/HJvcwxAChK",1325789053892124673,0
1334954615532470000,"Isn't the vaccine 
a mild case 
of the virus? https://t.co/EVnTWTfQuR",1333478825934536706,1
1329368018883910000,@theJeremyVine I wouldn’t have a problem to let a volunteer inject me with a Covid19 vaccine. I just think they should be paid for doing it.,1334063748634570754,2
1329095849897560000,"Pfizer will file for emergency use of Covid-19 vaccine on Friday
https://t.co/tYzpxz2WrZ",1334330494092259330,1
1325873753373480000,Such good news #coronavirusvaccine                   https://t.co/ahvxs307Fe,1326096750604656641,0
1325770951468970000,"Very encouraging news regarding #covid19 vaccine

It has long been apparent that a vaccine is the best way out of this mess.

https://t.co/SfVS8lWpPD",1325770582852558849,2
1326206261541570000,📻 Bitcoin price outlook still bullish despite drop from COVID-19 vaccine news https://t.co/oKMI9Yd6Aa https://t.co/HHvClbTSId,1325805498344611840,2
1325786815253630000,A vaccine that takes years to validate? Nahhh count me out I’ll take my chances https://t.co/8DQo46vpur,1325806979432976385,2
1325903586195340000,"Not for me!!! No way!
Check out: Only two-thirds of docs tell NJ they’ll take COVID-19 vaccine https://t.co/ItgGJgy7aB",1328644856802054145,1
1326129821638910000,"Turkish vaccine? i dont want it, shove it up your ass, i'll take my chances with COVID19",1325697146834870272,1
1325911151960610000,"Hopefully in 2021 
A coveted vaccine 
Perpahs the most important success in the decade https://t.co/VkkA5MaewS",1326058945270611969,0
1329083346614300000,@Mr_Swrites Find the coronavirus vaccine.,1334789223954718720,1
1326162490514920000,Will you get the fast tracked COVID-19 vaccine?,1325866852887695363,2
1326190228428750000,Wao! Great news... coronavirus vaccine is 90% effective...,1325923357808881665,0
1325881783846620000,I stopped vaccines long ago but this is good news for those who choose to vaccinate https://t.co/ZrLPoJFYzR,1326077441710804993,0
1325866206314840000,"@mabelruiz2000 @DavidNakamura @mviser @sarahellison @jdawsey1 Maybe if you got your news from a reputable source, you would actually know the truth 

https://t.co/ClKosnR1PR 

Pfizer’s head of vaccine research and development, Kathrin Jansen, telling th",1325985742569476098,0
1329042766337360000,"And so the bullshit begins.
Covid 19 is all about control and money..
#fuckthevaccine https://t.co/0EQ4iSFIyN",1325982034586554368,1
1325939668505000000,Thanks TO PRESIDENT TRUMP for working hard to provide this vaccine! https://t.co/4pzF6PSAWI,1325840256311111683,0
1328387439443010000,"The European Union has struck a deal for up 405 million doses of German biotech firm CureVac's potential Covid-19 vaccine…
#Business #World #Coronavirus #News #Health https://t.co/S02z7GtVXv",1325770796883714049,2
1326104334019550000,Coronavirus: The married couple behind the successful Pfizer COVID vaccine  https://t.co/eSXi6xZWsv,1325806514632847360,0
1326136889846340000,"The Intelligence - “When we look back, this will be the moment things started to change”—a promising coronavirus vaccine | Podcasts | The Economist https://t.co/DSuu8piGe6",1326149431905972224,2
1329988151973190000,"One of the best overall explanations of what 95% efficacy for #COVID19 vaccines means as well as potential limitations of the vaccines: 👇

https://t.co/sfsZz4UYDI",1326233070727524364,2
1327237180440320000,"A Covid-19 vaccine may cause unpleasant side effects. People should be prepared, scientists say. https://t.co/zSF72J4ury via @nbcnews",1332386700283191302,0
1325843871717270000,"Just worth pointing out your immune system appears to be more effective than the vaccine they want to pump into you, so why is it so important? https://t.co/pzk2gaVvpg #phoneybaloney #covid19 #vaccine #plandemic #lockdown #bogusvirus https://t.co/8GsS29m9gx https://t.co/MRWifmvF6Z",1334519204708540425,0
1331607057049500000,"As a behavioral economist, this is absolute nonsense. The only times ""freezing"" has been demonstrated has been in low-stakes situations. Getting a vaccine to protect you from a deadly disease is a high-stakes situation, which pushes people to choose. https://t.co/RaV833BA29",1325681720947978240,2
1325903676523900000,Good news on #Covid19 vaccine trial supported by #EIBGroup with #TeamEurope #InvestEU https://t.co/RTYheRCSVZ,1325698740582223875,1
1326088767413880000,"I have a question;
If we already know that Covid-19 has mutated and produce a different strain that has affected people differently (some say more harshly). How can a vaccine adequately protect people from a constantly mutating virus
Am I missing something or am I stupid",1325889379613675522,0
1334970267458780000,"60 years after Coronation Street's first ever episode was shown, and 40 years after John Lennon took his final breath, another historic event takes place on December 8 - the first administration of a #COVID19 vaccine.",1325778463110868994,1
1326151338212850000,"Dan snow can participate in covid19 vaccine trials like a guinea pig himself... forcing vaccines, specifically for a virus with 99.8 survival rate.. nazi @thehistoryguy",1325683305686200320,1
1326143098305520000,"What is wrong with people, do they really want to be sick and maimed by this vaccine, look at the ingredients, it's full of poison https://t.co/r47rLsxpcJ",1325770346868338688,1
1326202772329430000,I’m Still super skeptical...no vaccine for me in the near future or maybe ever. https://t.co/J6DT8VhAaj,1325886012732608520,2
1325666478742440000,"DHS: Multiple COVID-19 vaccines may be available at the same time 

READ MORE: https://t.co/OcOEQ0LNzl

#BillGates #cdc #GatesFoundation #GAVI #SDG #UN #Vaccination #Vaccine https://t.co/y0hdgdRf9r",1326014717811286017,2
1325676230654500000,"Inside the effort to get Americans a COVID-19 vaccine
https://t.co/j4q9FVn0lG
David Martin reports on the military efforts underway to inoculate 300 million Americans with an anticipated COVID-19 vaccine.
https://t.co/ilMSKg0VUZ https://t.co/pQxLGPstjq",1326148930321719297,1
1334531658926740000,"@hawkinsbitesize 1/ Hi Amy, our Health Advisory Council recommends that a diagnosis of coeliac disease does not increase the risk of side effects or complications after vaccination. The covid-19 Pfizer/BioNTech vaccine will be rolled out in the UK from ne",1326241508564066305,0
1325772268140510000,A vaccine with 90 per cent success rate and no apparent side-effects so far is on its way out soon. Keeping fingers crossed for this one. https://t.co/24mzAZOmxr,1325770132275261442,1
1326987033479430000,"Pfizer coronavirus vaccine volunteer describes side effects, urges others to 'get it' ASAP https://t.co/tYdT47Fs2a #FoxNews",1335955221470732291,1
1325964439489740000,"Fuck the election! 

Fuck the Covid-19 vaccine! 

Fuck everything! 

TOYOTATHON IS ON!!!",1333792125700382721,1
1329032166727100000,So it’s gone up 5% just as a new vaccine announced it’s 95% effectiveness.. get fucked 😂😂 https://t.co/wRpAGY3RaX,1325804322941100032,0
1332586404702860000,"@RealWayneRoot No one cares what you do for Christmas it is your house and your life. But you have no right to be reckless with your health and go around town  Endangering others.. Even the vaccine maker says to be careful idiot
https://t.co/DjLRP9lwav",1325837109438128130,2
1325816959284460000,Do you plan on getting Pfizer’s $PFE #coronavirus vaccine once it’s released to the public?,1325671980360724480,1
1330985945458480000,Oil prices settle up over 2% on COVID-19 vaccine news https://t.co/oZBQat8eFi,1329063222360633349,1
1326163628656100000,".@pfizer Vaccine shows promise of 90% + efficacy. Great news for the world.  As for #Africa and #Uganda will our leaders have the political will and marshal the #Covid19 resources both raised and donated to us to get this vaccine? @ariongm @KaanaNamara
https://t.co/YVXqemtnVG",1325669230281326592,0
1325682034124210000,"#COVID19   Mutations in coronavirus have triggered culls of all 17 million farmed mink in Denmark.

Part of the country has been put under lockdown after Danish authorities found genetic changes they say might undermine the effectiveness of future Covid-19 vaccines. https://t.co/hGNNGQG7qO",1325770311875301377,1
1325770647604220000,"Positive news on one potential mRNA based #COVID19 vaccine. This is just interim data though so many key questions remain on duration of efficacy, sub group analysis etc. https://t.co/gXtWEkkdup",1326007681325424641,1
1334318453822370000,"I’m willing to bet a lot of my own money the Philippines WON’T give a free COVID-19 vaccine to its people. Come back at me 🤣🤣🤣🤣 please, i dare anyone 🤣🤣 https://t.co/RFDHwimwJu",1325801482063663104,2
1325770180690130000,"#BREAKING: Pfizer's #COVID19 vaccine prevented more than 90% of infections in a study of tens of thousands of volunteers, reports @business https://t.co/rEREhypggN",1325679742939508737,1
1325671957132570000,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/QK9tSQmXYo",1325950705685979136,0
1326253861015830000,Unbelievable that there are people out there who think vaccines should be mandatory. They deserve a double dose just to be on the safe side. https://t.co/OUHMyarFUP,1326169682630598656,0
1325864341229490000,"Amazingly encouraging news about #coronavirus vaccine!

The big questions for the Tories:

How much money can they make of it?

How long will it take @didoharding to fuck it up?",1325673192200019969,1
1325717581894960000,@Johnrashton47 Whether an effective COVID-19 vaccine will be universally available in the UK within a year is unclear.,1325870206237995009,2
1325866975386620000,"I hope beyond fucking hope the anti vaxxers just shut the fuck up and let anyone who wants the vaccine, get it, without listening to wind and pish...get it or don't get it, it's an individual choice https://t.co/sVcF77FlZV",1326817064607117312,0
1327681730648670000,"Trump Administration Reaches Deal With Pharmacies to Make COVID-19 Vaccine Free 
https://t.co/ovpXf7QlfW...

Jon Rapaport article: Fake Covid vaccine success. https://t.co/819ZwRltyR...

@ farmerjones' Kracken shared!",1327373263253757958,1
1325770516540550000,"The first #coronavirus vaccine can prevent more than 90% of people from getting #COVID19, a preliminary analysis shows.

https://t.co/ucK3TNkJVB",1325801253495037952,0
1331668287592200000,"COVID-19 vaccines secured for more than 270,000 Jamaicans  
 https://t.co/zaHsJi7GNL",1325794870921981952,1
1325829889111570000,"We know the  #vaccine is loaded w lethal DNA changing poisons, cancers &amp; autoimmune diseases includ ARTIFICIAL INTELLIGENCE that will brain entrain human w 5G—Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective  https://t.co/3lXA5edBpf",1326260888354103298,0
1325670033243030000,"@DrAngelaCDunn 

Please consider:
The uber lower CFR in Africa is mapped directly to geographic locations w/ endemic malaria, where Anti-Malaria Rx are in wide use.

Zinc ionophores as a Rx for coronavirus

SARS-CoV-2 is mutating fast, it could dodge curr",1326205882816978950,0
1325818748700330000,The first set of people who are willingly to get injected with the vaccine will be guinea pigs. Lets see what side effects will come from it. Fools. https://t.co/fnkwhia56W,1325770169717764096,2
